Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.937,230.937,screen dark,34.588820112
0,230.937,230.937,wifi running,0.4913184675
0,230.937,230.937,audio,39.3054774
0,0.844,0.844,audio,0.1436488
1.533,230.937,229.40400000000002,audio,39.0445608

