Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.902,230.902,screen dark,34.583577952
0,230.902,230.902,wifi running,0.491244005
0,230.902,230.902,audio,39.2995204
2.004,230.902,228.898,audio,38.9584396

