Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.938,230.938,screen dark,34.588969887999994
0,230.938,230.938,wifi running,0.49132059499999997
0,230.938,230.938,audio,39.30564759999999
0,0.755,0.755,audio,0.128501
2.615,230.938,228.32299999999998,audio,38.86057459999999

