Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.89,230.89,screen dark,34.58178064
0,230.89,230.89,wifi running,0.491218475
0.311,230.89,230.57899999999998,audio,39.2445458
0.311,0.758,0.447,audio,0.07607939999999999
1.962,230.89,228.928,audio,38.963545599999996

