Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.774,230.774,screen dark,34.1744908736
0,230.774,230.774,wifi running,0.485433109
0,230.774,230.774,audio,38.83464872
0.115,230.774,230.659,audio,38.81529652

