Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.878,230.878,screen dark,34.65312547840001
0,230.878,230.878,wifi running,0.492231896
0,230.878,230.878,audio,39.37855168

