Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.895,230.895,screen dark,34.65567705600001
0,230.895,230.895,wifi running,0.4922681400000001
0,230.895,230.895,audio,39.38145120000001

