Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.872,230.872,screen dark,34.65222492160001
0,230.872,230.872,wifi running,0.4922191040000001
0,230.872,230.872,audio,39.37752832
0,186.41,186.41,audio,31.794089600000003
194.828,230.872,36.04400000000001,audio,6.147664640000002

