Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.899,230.899,screen dark,34.6562774272
0,230.899,230.899,wifi running,0.49227666800000003
0,230.899,230.899,audio,39.382133440000004

