Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,231.037,231.037,screen dark,34.50620768320001
0,231.037,231.037,wifi running,0.4901449955
0,231.037,231.037,audio,39.21159964

