Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,231.061,231.061,screen dark,34.50979216960001
0,231.061,231.061,wifi running,0.4901959115
2.121,231.061,228.94,audio,38.855696800000004

