Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.90800000000002,230.90800000000002,screen dark,34.665756224000006
0,230.90800000000002,230.90800000000002,wifi running,0.49241131
0,230.90800000000002,230.90800000000002,audio,39.392904800000004

