Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.879,230.879,screen dark,34.661402512
0,230.879,230.879,wifi running,0.49234946749999997
0,230.879,230.879,audio,39.3879574
0,187.543,187.543,audio,31.9948358
188.027,230.879,42.852000000000004,audio,7.310551200000001
188.027,208.662,20.63500000000002,audio,3.520331000000003
209.54,230.879,21.339,audio,3.6404333999999996
209.54,224.702,15.162000000000006,audio,2.586637200000001

