Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.872,230.872,screen dark,34.66035161600001
0,230.872,230.872,wifi running,0.49233454
0,230.872,230.872,audio,39.386763200000004

