Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.921,230.921,screen dark,34.4726258272
0,230.921,230.921,wifi running,0.4896679805
0,230.921,230.921,audio,39.17343844
0.442,230.921,230.47899999999998,audio,39.09845755999999

