Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.89600000000002,230.89600000000002,screen dark,34.468893747200006
0,230.89600000000002,230.89600000000002,wifi running,0.48961496800000004
0.563,230.89600000000002,230.33300000000003,audio,39.07369012

