Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,229.998,229.998,screen dark,34.3834130112
0,229.998,229.998,wifi running,0.48840075299999997
0,229.998,229.998,audio,39.07206024
0.374,229.998,229.624,audio,39.00852512

