Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.868,230.868,screen dark,34.5134731392
0,230.868,230.868,wifi running,0.49024819799999997
0,230.868,230.868,audio,39.21985584

