Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.848,230.848,screen dark,35.0467893248
0,230.848,230.848,wifi running,0.49782371200000003
0,230.848,230.848,audio,39.825896959999994
0.363,230.848,230.485,audio,39.763272199999996

