Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.935,230.935,screen dark,35.059997456
0,230.935,230.935,wifi running,0.4980113275
0,230.935,230.935,audio,39.84090619999999
0.922,230.935,230.013,audio,39.681842759999995

