Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.58100000000002,230.58100000000002,screen dark,35.0062540256
0,230.58100000000002,230.58100000000002,wifi running,0.49724792650000005
0,230.58100000000002,230.58100000000002,audio,39.77983412
0,0.355,0.355,audio,0.06124459999999999
2.043,230.58100000000002,228.538,audio,39.42737576

