Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.927,230.927,screen dark,35.0587829152
0,230.927,230.927,wifi running,0.49799407549999997
0,230.927,230.927,audio,39.839526039999996
1.591,230.927,229.33599999999998,audio,39.56504671999999

