Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.921,230.921,screen dark,35.0578720096
0,230.921,230.921,wifi running,0.4979811365
0,230.921,230.921,audio,39.83849091999999
0,0.704,0.704,audio,0.12145407999999998
1.113,230.921,229.808,audio,39.64647615999999

