Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.9,230.9,screen dark,35.05468384
0,230.9,230.9,wifi running,0.49793585
0,230.9,230.9,audio,39.83486799999999
0.691,230.9,230.209,audio,39.715656679999995

