Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.89600000000002,230.89600000000002,screen dark,35.0540765696
0,230.89600000000002,230.89600000000002,wifi running,0.49792722400000006
0,230.89600000000002,230.89600000000002,audio,39.834177919999995
1.427,230.89600000000002,229.46900000000002,audio,39.58799188

