Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.917,230.917,screen dark,35.0572647392
0,230.917,230.917,wifi running,0.4979725105
0,230.917,230.917,audio,39.83780083999999
1.174,230.917,229.743,audio,39.63526235999999
207.233,230.917,23.683999999999997,video,13.279381959999998
207.233,227.606,20.37299999999999,video,11.422937369999994

