Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.822,230.822,screen dark,35.05909193600001
0,230.822,230.822,wifi running,0.49799846500000006
0,230.822,230.822,audio,39.83987720000001

