Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,230.95,230.95,screen dark,35.05414528
0,230.95,230.95,wifi running,0.49792820000000004
0,230.95,230.95,audio,39.834256
0.859,230.95,230.09099999999998,audio,39.68609568

