Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,231.073,231.073,screen dark,35.0809482848
0,231.073,231.073,wifi running,0.49830892450000003
0,231.073,231.073,audio,39.864713959999996

